zcta,aland_sqm
72045,115602832
72046,606148941
72047,81471611
72048,214757844
72051,108540835
72055,238233029
72057,231976509
72058,404078809
72059,35111038
72060,166259672
72061,9784022
72063,206542716
72064,390939341
72065,148122788
72067,126524152
72068,2479913
72069,604869179
72070,175227850
72072,94737519
72073,353628465
72074,89440544
72076,191383134
72079,60655044
72080,245843045
72081,241464799
72082,13772404
72083,14753068
72084,512442932
72085,897845
72086,376658141
72087,198562562
72088,38074045
72099,480780
72101,671773926
72102,131038559
72103,79651348
72104,822613403
72106,116752239
72107,30312183
72108,25347126
72110,320446353
72111,151653972
72112,849740275
72113,67807145
72114,20764990
72116,17267268
72117,143508004
72118,74491149
72119,784998
72120,130006984
72121,185138148
72122,270092845
72123,2285576
72125,56140848
72126,525779926
72127,136946473
72128,58534090
72129,124225499
72130,84519379
72131,338227285
72132,157941796
72134,125596058
72135,183821937
72136,132623819
72137,176582617
72139,1058732
72140,49415427
72141,216680570
72142,269503756
72143,788201686
72149,29644
72150,760094451
72152,189388061
72153,220156409
72156,66476554
72157,132269401
72160,869727729
72165,13095363
72166,261416043
72167,116067938
72168,116755484
72169,29719108
72170,24025838
72173,248169338
72175,117981151
72176,205449439
72179,60623231
72181,3260529
72201,3142734
72202,22308365
72204,40037154
72205,20249374
72206,295262773
72207,7915558
72209,42685959
72210,131009805
72211,19509718
72212,17127744
72223,153406119
72227,9766520
72301,48921658
72311,2644326
72315,651353110
72320,133534474
72321,3570256
72322,4990087
72324,327348631
72325,14463993
72326,215526330
72327,264393329
72328,134823051
72329,35513998
72330,106289051
72331,370546100
72332,172174
72333,160685308
72335,412805060
72338,74376115
72339,18474751
72340,21055060
72341,52489707
72342,230725104
72346,212480364
72347,245116274
72348,423947655
72350,200336540
72351,16949376
72353,83848514
72354,130486513
72355,270333015
72358,152321189
72359,5465889
72360,840197662
72364,189234999
72365,132622897
72366,378824006
72367,179220436
72368,366660418
72370,293458892
72372,326844653
72373,291917372
72374,108671210
72376,222806269
72377,2050682
72379,224276755
72383,13292111
72384,238544352
72386,303154427
72389,147351831
72390,95159899
72392,121686770
72394,213321619
72395,62318111
72396,693370501
72401,303711311
72404,326387688
72410,179942329
72411,99421315
72412,162435937
72413,97077817
72414,44702451
72415,98664262
72416,240707662
72417,118516705
72419,131715323
72421,196827489
72422,454006151
72424,3547911
72425,180380296
72426,2271881
72427,40205405
72428,16491970
72429,199406878
72430,68315781
72431,15779605
72432,411005333
72433,145011640
72434,220630760
72435,189045356
72436,75421129
72437,275646926
72438,144437461
72440,15400584
72441,670927
72442,291154523
72443,151542234
72444,249319322
72445,1176425
72447,144680885
72449,7421515
72450,742951617
72453,72437063
72454,262995122
72455,733770584
72456,119883065
72457,517398
72458,67330686
72459,257255796
72460,154750579
72461,469444348
72462,15647932
72464,345399
72466,319468099
72467,86368
72469,198981925
72470,87158829
72471,217479342
72472,455789699
72473,149616918
72476,517263005
72478,132234679
72479,508118884
72482,178059562
72501,786509041
72512,56544065
72513,244363570
72515,25317285
72517,88765131
72519,384637973
72520,66048375
72521,325212456
72522,15222570
72523,103344978
72524,145007142
72526,13959746
72527,10272408
72528,10366590
72529,50623718
72530,289334528
72531,147301528
72532,268650753
72533,111345677
72534,160024015
72536,65799615
72537,74131537
72538,120500471
72539,42774986
72540,47930352
72542,410900765
72543,293501133
72544,71527399
72546,10084128
72550,119194449
72553,977491
72554,399400277
72555,34619611
72556,397908484
72560,844240363
72561,132354424
72562,213388365
72564,76336406
72565,99153706
72566,121954544
72567,29964578
72568,120663052
72569,107768922
72571,47808756
72572,36787747
72573,38188293
72576,414244602
72577,109119891
72578,55530984
72579,97661287
72581,28580563
72583,256595531
72584,82301483
72585,58228846
72587,26803037
72601,956281168
72611,197532511
72616,543506649
72617,97668511
72619,11932535
72623,64932459
72624,176293528
72626,14677497
72628,292407517
72629,113155078
72630,2143988
72631,123834976
72632,257091705
72633,244610639
72634,331853725
72635,75485537
72636,757660
72638,485667300
72639,165147630
72640,57584751
72641,356687459
72642,22146788
72644,221010249
72645,446404358
72648,115832330
72650,694760407
72651,19135152
72653,574223385
72655,245721242
72658,192971045
72660,44469279
72661,66648132
72662,303739089
72663,58731653
72666,46372612
72668,72472315
72669,4573787
72670,43637021
72672,18210009
72675,447070909
72677,2131456
72679,18212352
72680,96483803
72682,37200780
72683,26664482
72685,132625660
72686,74251560
72687,723992947
72701,327818772
72703,115821458
72704,196902694
72712,259362363
72714,49105982
72715,73962614
72717,115584101
72718,16879212
72719,22019411
72721,114876528
72722,109742751
72727,402309039
72729,31632958
72730,53613667
72732,220510238
72734,211231068
72736,229630258
72738,220358979
72739,13320489
72740,955459931
72742,194419228
72744,204725707
72745,85400241
72747,14513703
72749,3410787
72751,64185358
72752,308800598
72753,231819376
72756,360394045
72758,78803728
72760,90686910
72761,295515978
72762,155081444
72764,160935660
72768,97737757
72769,105429665
72773,80232501
72774,302601010
72776,159082414
72801,21072822
72802,347173404
72821,95270397
72823,304573964
72824,209080419
72826,778692
72827,101133268
72828,53654388
72830,340501083
72832,21924211
72833,468160583
72834,405445933
72835,132929631
72837,603929787
72838,47996210
72839,386502777
72840,135876132
72841,133234513
72842,243819179
72843,548276340
72845,30845740
72846,249959519
72847,112079608
72851,120530998
72852,219473310
72853,156762274
72854,373679478
72855,468379037
72856,335975841
72857,842398318
72858,65083418
72860,91628855
72863,136815501
72865,72470133
72901,22741730
72903,43599651
72904,34463008
72908,21029211
72916,89735780
72921,222669514
72923,19408292
72926,214214382
72927,803801438
72928,60462506
72930,74186885
72932,48728271
72933,295453201
72934,178226272
72935,8470165
72936,227783656
72937,167590000
72938,130003058
72940,114227913
72941,139745467
72943,255718063
72944,204966020
72945,1831157
72946,248821382
72947,328183273
72948,159607900
72949,884744050
72950,349444579
72951,43315525
72952,132326669
72955,32238167
72956,273561917
72958,901049479
72959,463227674
73002,121121308
73003,19553722
73004,128030888
73005,399764842
73006,453894780
73007,105651855
73008,20243922
73009,206537754
73010,468493793
73011,134550662
73012,92491979
73013,75620076
73014,382492312
73015,567556759
73016,164381790
73017,197300409
73018,408011289
73019,505496
73020,156415527
73021,166517939
73024,116136364
73025,136327001
73026,277319093
73027,208822655
73028,375733165
73029,128166217
73030,493769741
73032,5269761
73033,16962903
73034,140421286
73036,474821046
73038,387210638
73040,606375872
73041,271473268
73042,275681452
73043,49670449
73044,681241553
73045,171317443
73047,391225046
73048,484603860
73049,159138251
73050,4159435
73051,332006848
73052,533557264
73053,194727997
73054,236712305
73055,655502191
73056,293305599
73057,227319228
73058,106614401
73059,434687365
73061,291199900
73062,650656862
73063,277976910
73064,130925660
73065,132777599
73066,2138074
73067,323664872
73068,163141482
73069,41081955
73071,63240882
73072,136488176
73073,299907606
73074,103084896
73075,356019945
73077,697563082
73078,170210313
73079,194280606
73080,280507998
73082,394204383
73084,43767412
73086,459978026
73089,272621633
73090,156294788
73092,144909821
73093,136604636
73095,180804581
73096,516355930
73097,2008810
73098,353054126
73099,314092175
73102,2052855
73103,3029505
73104,3926125
73105,11521925
73106,8118086
73107,20283738
73108,19486614
73109,14013674
73110,27678189
73111,22317065
73112,19959308
73114,24324720
73115,15340231
73116,14080068
73117,16802998
73118,12872683
73119,15729209
73120,28680169
73121,25983810
73122,8577799
73127,31418848
73128,17130582
73129,32593581
73130,25814849
73131,31162195
73132,19334598
73134,10761065
73135,30046355
73139,11334541
73141,27824206
73142,25329740
73145,15081557
73149,13596161
73150,49138320
73151,7476710
73159,31748914
73160,58299121
73162,18031400
73165,103592531
73169,17209565
73170,54503532
73173,42044268
73179,31820564
73401,851764347
73425,3584088
73430,235827351
73432,153169105
73433,426089170
73434,256740551
73437,33500136
73438,224625246
73439,331789081
73440,30830775
73441,9556086
73442,208610043
73443,136500305
73444,105266929
73446,597971660
73447,235180102
73448,555215954
73449,97401368
73450,243299935
73453,182815226
73455,23513088
73456,661196565
73458,272067988
73459,89966359
73460,415510692
73461,157265945
73463,527680965
73481,196199818
73487,29777787
73491,44850996
73501,303684586
73503,218311139
73505,143122805
73507,528800305
73520,27450245
73521,475998871
73526,212567684
73527,211698349
73528,223697844
73529,562334663
73530,346425643
73531,205721959
73532,364615577
73533,859673673
73537,459311336
73538,207185945
73539,186285325
73540,143640861
73541,216251553
73542,860064410
73543,179971948
73544,333973981
73546,349078064
73547,316426052
73548,131506135
73549,191769644
73550,556499828
73551,28406973
73552,295357891
73553,111807016
73554,1051314830
73555,51360471
73556,3735175
73557,6005216
73559,271309176
73560,346745119
73562,264283149
73564,493347236
73565,510487000
73566,287547963
73567,11942593
73568,236982335
73569,191978190
73570,320837196
73571,324282995
73572,715984977
73573,553954410
73601,346655988
73620,320394151
73622,139780140
73624,26189501
73625,346348749
73626,299249522
73627,262442669
73628,961978123
73632,524359630
73638,352198146
73639,382943180
73641,110352296
73642,251993863
73644,493938352
73645,742482698
73646,297540538
73647,279283080
73650,498370384
73651,541457761
73654,882137617
73655,408780147
73658,211910942
73659,376480736
73660,326356413
73661,174608038
73662,1006688382
73663,350960978
73664,338275728
73666,195719406
73667,394826876
73669,356430114
73673,324755737
73701,376012110
73703,293734875
73705,1146023
73716,327040067
73717,1702125791
73718,184930981
73719,113723609
73720,149279120
73722,438882276
73724,396168291
73726,275345330
73727,98165492
73728,590981738
73729,148107091
73730,148491148
73731,98065679
73733,133458641
73734,268679876
73735,91534666
73736,143509429
73737,839090688
73738,266254559
73739,125926115
73741,274664264
73742,603568570
73743,14390360
73744,235623644
73746,1335229
73747,108410424
73749,205147161
73750,688265129
73753,168517851
73754,94581955
73755,191038023
73756,213195774
73757,89742459
73758,243554285
73759,984240363
73760,154137310
73761,262178710
73762,486823897
73763,516206329
73764,128824698
73766,395621934
73768,339473342
73771,349658701
73772,632883948
73773,275347602
73801,1241816787
73832,1186392706
73834,1056635066
73835,359600694
73838,372757559
73840,448882304
73841,98150901
73842,1129809212
73843,830058764
73844,880260899
73848,1576230354
73851,127228501
73852,1052414644
73853,340867264
73855,350038089
73857,163559233
73858,643332431
73859,488555682
73860,875170372
73901,32270217
73931,665401571
73932,1439626560
73933,2694597544
73937,453782012
73938,513219698
73939,861428411
73942,1614595882
73944,578271342
73945,999518446
73946,465573928
73947,855256866
73949,1360808930
73950,565288745
73951,248222170
74001,15542177
74002,374131386
74003,315928257
74006,230030769
74008,205037178
74010,851229340
74011,61280395
74012,64125394
74014,272574323
74015,148136086
74016,387957936
74017,373905946
74019,285266244
74020,176582860
74021,178369802
74022,306395602
74023,456178673
74026,6342205
74027,238737808
74028,263468113
74029,134247387
74030,178229713
74032,267248149
74033,30798279
74034,8439082
74035,624459729
74036,318684288
74037,37660448
74038,250698397
74039,169400274
74041,19287591
74042,147823297
74044,209778124
74045,116054189
74046,2234280
74047,257543404
74048,540656849
74050,631816
74051,87116388
74052,37642888
74053,102379993
74054,73708559
74055,132256140
74056,1692279210
74058,667149906
74059,299085689
74060,37495833
74061,237805313
74062,81608107
74063,351604833
74066,328392081
74068,1974958
74070,488231200
74071,19416651
74072,293143821
74073,121404484
74074,341037843
74075,239777925
74078,628692
74079,454393258
74080,259272981
74081,88272629
74082,201728
74083,270947600
74084,157442722
74085,241148184
74103,1477711
74104,7050564
74105,18854034
74106,19603848
74107,66681371
74108,21110211
74110,15329007
74112,17473808
74114,12585388
74115,40596014
74116,46508050
74117,31656597
74119,2035687
74120,5526564
74126,62079440
74127,63132237
74128,9548042
74129,10771851
74130,10505774
74131,25782910
74132,31547739
74133,35635471
74134,28554465
74135,15682540
74136,20947612
74137,26796290
74145,15726092
74146,13192622
74301,1026391581
74330,251290298
74331,290932455
74332,177277337
74333,232201938
74337,238122962
74338,429599892
74339,8902478
74340,4660198
74342,193442803
74343,166737163
74344,231760204
74346,574194896
74347,91217402
74349,3593607
74350,15330806
74352,339136366
74354,468226696
74358,324483
74359,24191571
74360,16649329
74361,442731785
74363,176206446
74364,246322190
74365,185534104
74366,95440678
74367,47486083
74368,2904801
74369,592566345
74370,281650940
74401,313510634
74403,294664198
74421,342625459
74422,169211428
74423,141427187
74425,42376225
74426,573275270
74427,102575326
74428,157259112
74429,224022670
74430,16618176
74431,9509801
74432,557007989
74434,233381365
74435,168490373
74436,356151795
74437,540392593
74438,20232877
74441,359820875
74442,155376388
74445,212262663
74446,2634029
74447,595280977
74450,185767457
74451,191180652
74452,67431539
74454,282232542
74455,296326641
74456,3178407
74457,183265353
74458,3521048
74459,4057847
74460,2316976
74462,642375070
74463,5726223
74464,734440918
74467,401583951
74468,7798179
74469,112912620
74470,212920765
74471,125039680
74472,34804435
74477,94899
74501,1432778535
74521,24722857
74522,2104819
74523,567009169
74525,1081220102
74528,87310747
74530,49766037
74531,333052378
74533,107281985
74534,74934611
74535,16303268
74536,741869107
74538,932595903
74540,103025306
74543,348953258
74546,4141964
74547,269857741
74549,99527915
74552,256172109
74553,188350446
74554,12282473
74555,169900721
74556,40572032
74557,334781742
74558,218856739
74560,561327290
74561,348362260
74562,418256125
74563,488957940
74565,30300118
74567,142510307
74569,518415985
74570,397617555
74571,861053377
74572,111146915
74574,377425001
74576,122401237
74577,19551721
74578,859898238
74601,445717627
74604,348271069
74630,275933243
74631,246317601
74632,284681386
74633,243961616
74636,135541681
74637,485439495
74640,156285737
74641,44872311
74643,282665319
74644,199672038
74646,148937493
74647,791552643
74650,366891768
74651,385059447
74652,621770062
74653,305500387
74701,456365556
74720,33544387
74722,40127270
74723,518435948
74724,82916084
74726,392419682
74727,513782111
74728,1026473514
74729,401264276
74730,164321394
74731,33678235
74733,123381240
74734,410190669
74735,411632332
74736,170344175
74738,82993191
74740,667147045
74741,206723427
74743,568262859
74745,440145037
74747,1103117
74748,100729866
74750,13344920
74753,181566
74754,137206144
74755,18861232
74756,124009926
74759,357538006
74760,51162933
74761,3870239
74764,342319967
74766,278887247
74801,197010437
74804,242264175
74820,796127678
74824,95550376
74825,363547653
74826,208417491
74827,95531216
74829,122754507
74830,4213725
74831,204251132
74832,72448643
74833,129162373
74834,495671502
74836,90112773
74837,6645041
74839,195897887
74840,154225613
74842,18487690
74843,75270278
74844,6656274
74845,262730560
74848,656923204
74849,318041639
74850,149395646
74851,220699738
74852,188189995
74854,198650375
74855,277513306
74856,323219619
74857,156309876
74859,776985379
74860,250176785
74864,292678777
74865,421562016
74867,217873927
74868,551091943
74869,137493767
74871,440353562
74872,374200715
74873,383961674
74875,126071765
74878,306510040
74880,285294022
74881,399882488
74883,457387718
74884,345628336
74901,30859436
74902,78619880
74930,189260640
74931,211885868
74932,203188161
74935,29586470
74936,63449569
74937,536427925
74939,386872095
74940,159237556
74941,291448212
74942,4250809
74943,34693178
74944,305877846
74945,63419068
74946,8403309
74948,565222364
74949,73436150
74951,16251435
74953,356096547
74954,46928869
74955,514702556
74956,106868407
74957,606321177
74959,251344280
74960,782563437
74962,371148853
74963,195782555
74964,195581434
74965,290735784
74966,594552880
75001,9915172
75002,96347638
75006,43513857
75007,30430355
75009,247632938
75010,20933289
75013,38950564
75019,44145286
75020,162042853
75021,155872773
75022,49742545
75023,24400651
75024,32830864
75025,24221813
75028,39311016
75032,132886253
75034,129540057
75035,61166795
75038,34609913
75039,13610660
75040,40538558
75041,20725020
75042,19379179
75043,37699963
75044,27789353
75048,27167941
75050,64129555
75051,31460571
75052,67747019
75054,14004843
75056,65358960
75057,26380331
75058,148996263
75060,34318535
75061,29974781
75062,28453575
75063,39344725
75065,20594719
75067,34405506
75068,70936370
75069,82911475
75070,61863699
75071,204184448
75074,42755885
75075,25527052
75076,128864138
75077,36196296
75078,84851299
75080,29581371
75081,23899297
75082,20313454
75087,67888125
75088,23624675
75089,28844628
75090,199215460
75092,293537166
75093,36546175
75094,18069790
75098,85526007
75101,2130983
75102,157209925
75103,516410170
75104,101255325
75105,133027780
75109,301192347
75110,388400096
75114,112192781
75115,56804461
75116,13264638
75117,121472001
75119,685386113
75124,240997994
75125,180446543
75126,200290812
75127,68840665
75132,3840383
75134,26447537
75135,161101410
75137,15759271
75140,290754425
75141,29553664
75142,449534776
75143,460511416
75144,444890012
75146,85988098
75147,242907605
75148,226655723
75149,41127111
75150,33060718
75152,106191678
75153,60896759
75154,121745990
75155,98675343
75156,81080622
75157,4402733
75158,227448657
75159,156181990
75160,310727420
75161,295283696
75163,87493161
75164,5905052
75165,291081813
75166,34129635
75167,253150405
75169,554517836
75172,30196198
75173,78938071
75180,19860888
75181,45571162
75182,45544277
75189,287546842
75201,3749699
75202,1822442
75203,12250145
75204,6624453
75205,11269470
75206,11013358
75207,9961859
75208,15386497
75209,9155183
75210,5867332
75211,45746459
75212,26581342
75214,18742910
75215,21794122
75216,37851968
75217,70773558
75218,18098364
75219,5675673
75220,29314541
75223,8941330
75224,15129546
75225,12226168
75226,2900600
75227,29517402
75228,29544521
75229,32456759
75230,18763581
75231,14599899
75232,21415934
75233,8970555
75234,26833032
75235,17405197
75236,32345640
75237,17223853
75238,17033721
75240,9769191
75241,69610778
75243,22531947
75244,11944929
75246,1169818
75247,16934995
75248,19083643
75249,11907017
75251,1137918
75252,13128554
75253,35320924
75254,8601199
75270,14850
75287,14552377
75390,13392
75401,269303571
75402,233885295
75407,127939748
75409,207705612
75410,213023470
75411,203309430
75412,393461652
75413,3637285
75414,126344890
75415,27223000
75416,191687911
75417,423685556
75418,362008863
75420,94792856
75421,141568120
75422,189184027
75423,210266608
75424,173116523
75426,846635793
75428,222714920
75431,152383392
75432,274196261
75433,269663163
75435,173860116
75436,428213977
75437,156003602
75438,118608043
75439,36027132
75440,297762278
75441,18240504
75442,273194399
75446,456591625
75447,138661001
75448,73426800
75449,210753499
75450,154245565
75451,90208830
75452,197226480
75453,194102929
75454,49663987
75455,764679380
75457,348772775
75459,206202797
75460,234728040
75462,517702148
75468,130991040
75469,79753417
75470,49771386
75471,124815892
75472,164862309
75473,215947447
75474,277958628
75475,5333693
75476,133974884
75477,157013748
75478,138077993
75479,131536711
75480,83866352
75481,179950457
75482,809151404
75486,270521429
75487,263401629
75488,303044108
75489,3137819
75490,75874787
75491,248058007
75492,110827433
75493,13979386
75494,588386751
75495,174359250
75496,320237593
75497,167474105
75501,246566709
75503,204132265
75550,226670981
75551,427485167
75554,424616976
75555,289775774
75556,62187058
75558,130173822
75559,679955337
75560,205932586
75561,128917394
75562,42887319
75563,418509278
75565,18089306
75566,124056819
75567,175475806
75568,347325121
75569,7795752
75570,350243345
75571,268382387
75572,186723605
75573,25774101
75574,275171943
75601,24062190
75602,126886932
75603,119860925
75604,121995716
75605,205079239
75630,234254997
75631,303099887
75633,839022622
75638,229391336
75639,441684699
75640,219207136
75641,8611046
75642,5817211
75643,176444887
75644,485477066
75645,375677671
75647,196803093
75650,321614608
75651,152040869
75652,455086081
75654,526083832
75656,277477745
75657,868452468
75661,330179086
75662,330369413
75667,218788480
75668,59017367
75669,163332818
75670,318474862
75672,614704037
75681,332747585
75682,7961809
75683,145957586
75684,261650896
75686,600689720
75691,240869355
75692,232438644
75693,28371984
75701,40709254
75702,35398667
75703,140502612
75704,173734092
75705,71718502
75706,194352498
75707,133793256
75708,141826125
75709,53674867
75750,121266180
75751,417031541
75752,383347833
75754,321835977
75755,270407702
75756,177537545
75757,226183652
75758,127911593
75759,5818739
75760,337149076
75762,112786601
75763,279169915
75764,3272993
75765,264531281
75766,790821617
75770,312774764
75771,372908883
75773,461939111
75778,145759194
75779,2228963
75780,3254731
75783,315574556
75784,99966857
75785,692777939
75788,8815885
75789,489288261
75790,95198560
75791,99801766
75792,244158968
75801,555812010
75803,861026591
75831,660839169
75832,43135122
75833,635015826
75835,1165514306
75838,181152801
75839,381889902
75840,707904480
75844,931356064
75845,820388171
75846,377435386
75847,627616744
75848,512380
75849,4939683
75850,184843780
75851,672021995
75852,446228389
75853,193208733
75855,704585599
75856,66055057
75858,1190451
75859,305686494
75860,439373319
75861,296637589
75862,639799003
75901,418238503
75904,368251588
75925,612743793
75926,304667384
75928,233969216
75929,343408650
75930,349103189
75931,145079059
75932,324779256
75933,192592802
75934,19139312
75935,917625024
75936,325244246
75937,174639280
75938,481695822
75939,625456740
75941,219679385
75942,1069171
75943,166054630
75944,102534515
75946,359836482
75948,635138702
75949,511753612
75951,1018062456
75954,277530224
75956,629872189
75959,120515384
75960,111281408
75961,717803850
75962,687978
75964,600608850
75965,191120839
75966,701511369
75968,190122669
75969,222462597
75972,934809871
75973,463982265
75974,271270801
75975,371576262
75976,58840055
75977,473891591
75978,1431319
75979,753959810
75980,418681001
76001,26732590
76002,18698276
76006,19554629
76008,191985352
76009,254755774
76010,23075475
76011,20827515
76012,21172794
76013,23216780
76014,14912986
76015,11095198
76016,22953333
76017,26866301
76018,19839053
76020,170939862
76021,18787692
76022,6915498
76023,145601585
76028,199741230
76031,187792740
76033,425002914
76034,33846209
76035,174422784
76036,119129086
76039,16860891
76040,29611185
76041,30606079
76043,355726228
76044,261526666
76048,281055924
76049,261600778
76050,316454498
76051,95936273
76052,117295241
76053,20725261
76054,9833771
76055,230659128
76058,141092653
76059,7112363
76060,19223569
76061,3909173
76063,134212636
76064,77580230
76065,254605585
76066,223537644
76067,451729722
76070,92626333
76071,19544485
76073,218076849
76077,18930668
76078,174092327
76082,260353613
76084,131601393
76085,165381176
76086,38066519
76087,482862345
76088,410199366
76092,58400792
76093,95916091
76102,11169266
76103,14126196
76104,15185722
76105,14428861
76106,37678404
76107,27836778
76108,120946359
76109,21116528
76110,14856705
76111,21373326
76112,29338835
76114,23652514
76115,12108800
76116,31494446
76117,27943054
76118,19644973
76119,42124897
76120,25294666
76123,20990611
76126,164635002
76127,5627430
76129,284925
76131,39101060
76132,18978626
76133,23924843
76134,20651520
76135,67287102
76137,35053766
76140,72266423
76148,12037270
76155,8943235
76164,10195434
76177,37444713
76179,139743376
76180,24446108
76182,22754258
76201,14448742
76205,21942631
76207,95290355
76208,70529736
76209,16969754
76210,42211252
76225,258158763
76226,123828135
76227,205667441
76228,479037854
76230,981005184
76233,163018102
76234,804775776
76238,68594528
76239,296415021
76240,956979372
76244,44607516
76245,58611199
76247,186099408
76248,37342745
76249,175530228
76250,22827397
76251,137301308
76252,479189517
76253,4006040
76255,679018544
76258,231157854
76259,146751954
76261,174915982
76262,117376441
76263,22259665
76264,92343119
76265,505490956
76266,311417860
76268,1494788
76270,261808182
76271,102371958
76272,256236135
76273,527922448
76301,30082350
76302,21613273
76305,567640138
76306,33999979
76308,23126558
76309,14761220
76310,464813550
76311,4054559
76351,496653756
76354,203285152
76357,170329288
76360,736048927
76363,158771201
76364,177180266
76365,1380258945
76366,611972678
76367,513899666
76370,277233577
76371,271211089
76372,700805614
76373,75312085
76374,730994297
76377,78722280
76379,112421767
76380,2464434287
76384,1233650346
76388,264138477
76389,515270158
76401,1067937847
76402,230631
76424,1333963997
76426,340755803
76427,146451183
76429,275963364
76430,931330533
76431,307533440
76432,247481764
76433,311307873
76435,188279688
76436,117092818
76437,1048826473
76442,1156845381
76443,366382562
76444,375832075
76445,175685071
76446,1086271879
76448,326834002
76449,536509961
76450,1195491149
76452,23124262
76453,336933805
76454,355173999
76455,234231449
76457,820447479
76458,1461672995
76459,58207288
76460,242813436
76462,434360235
76463,196486464
76464,481321098
76466,15694192
76469,37017732
76470,740096019
76471,453752143
76472,261323423
76474,93043653
76475,613481903
76476,266040429
76481,160167407
76483,1646663430
76484,275454136
76486,267514481
76487,232161619
76490,1924866
76491,327794337
76501,302471176
76502,163137387
76504,70046921
76508,149412
76511,203119686
76513,272995344
76518,301644551
76519,132565731
76520,780171455
76522,297508878
76523,1563292
76524,174111281
76525,497566291
76527,332470523
76528,1304532976
76530,241943589
76531,987926505
76534,229002948
76537,139263316
76538,388618804
76539,355942637
76541,12250691
76542,208279152
76543,125710323
76544,79370299
76548,40182783
76549,198837861
76550,1376491795
76554,20650493
76556,255611480
76557,352940430
76559,17392072
76561,117306046
76565,72665770
76566,141317779
76567,501170063
76569,211129877
76570,465704655
76571,306083760
76573,2314873
76574,368817060
76577,391411472
76578,194398443
76579,148352906
76596,781890
76597,1672063
76598,99873
76599,1273774
76621,188278446
76622,136535064
76623,13132338
76624,166395702
76626,105937552
76627,229342611
76628,24011571
76629,366628202
76630,37332022
76631,105912000
76632,155486599
76633,125066861
76634,732655235
76635,273343074
76636,112333744
76637,102212055
76638,214099296
76639,237923727
76640,73642449
76641,194432148
76642,661691564
76643,20837908
76645,433722393
76648,267072666
76649,358461640
76650,27013534
76651,267517316
76652,225646823
76653,384230227
76654,1662524
76655,197799297
76656,299758960
76657,275294840
76660,92002191
76661,415741782
76664,349764912
76665,411999770
76666,42421073
76667,372974347
76670,181137654
76671,206164592
76673,239093339
76676,55577860
76678,97539208
76679,197536443
76680,144183191
76681,189165666
76682,293715214
76685,34854016
76686,29295390
76687,343542878
76689,595359483
76690,210324863
76691,258330302
76692,317563763
76693,200185558
76701,2944049
76704,13162693
76705,296112777
76706,182555391
76707,8451862
76708,120533021
76710,24638006
76711,10223853
76712,130369154
76798,90164
76801,989149361
76802,187301111
76820,194653023
76821,789962918
76823,290928386
76824,72150281
76825,1349159597
76827,188038770
76828,251555633
76831,112297487
76832,524933662
76834,1064062101
76836,99099099
76837,1132567262
76841,259020267
76842,243108279
76844,1060716044
76845,289996560
76848,157322075
76849,2447635809
76852,388002893
76853,665065462
76854,353089451
76856,1841973122
76857,347652721
76858,308730683
76859,1860225522
76861,444148085
76862,331144855
76864,609807803
76865,82897840
76866,720809323
76869,190836246
76870,71339284
76871,604095862
76872,774589724
76873,116377489
76874,180573387
76875,281117041
76877,1439402522
76878,684754955
76882,361990904
76884,89567611
76885,203719121
76887,150972954
76888,278827760
76890,242598731
76901,715509450
76903,68956947
76904,1046143040
76905,538373008
76908,3616314
76930,467035722
76932,2511553926
76933,672817450
76934,40336687
76935,756299301
76936,2782021192
76937,27217374
76939,83021398
76940,38335928
76941,1472351828
76943,6499721895
76945,1544730710
76949,23778102
76950,4765472343
76951,2078401229
76953,118258818
76955,125691590
76957,723908
76958,255002147
77002,5211925
77003,6575131
77004,14969038
77005,9958453
77006,5840835
77007,20225560
77008,16919171
77009,16046841
77010,319761
77011,9245554
77012,10197469
77013,22697707
77014,18585175
77015,54764226
77016,25086718
77017,22521017
77018,17147260
77019,9115668
77020,17866589
77021,15745129
77022,15125282
77023,14111638
77024,33227925
77025,11105086
77026,16775642
77027,7412391
77028,23751988
77029,33616479
77030,6524110
77031,8264244
77032,57420466
77033,15476401
77034,35591269
77035,14787534
77036,18540277
77037,16148862
77038,24401776
77039,26172117
77040,36418659
77041,47962545
77042,16127803
77043,38439962
77044,101257280
77045,30011535
77046,302539
77047,35810360
77048,28703424
77049,63850315
77050,17504573
77051,18970679
77053,32147822
77054,14502604
77055,21404696
77056,8964948
77057,11015783
77058,21323041
77059,25488572
77060,21289156
77061,20642833
77062,14047463
77063,11866312
77064,38138046
77065,21264041
77066,22310414
77067,15528990
77068,9863790
77069,12404753
77070,33760911
77071,11575045
77072,19020792
77073,35870606
77074,14098006
77075,28545036
77076,12363694
77077,22650413
77078,27759841
77079,19115420
77080,16531194
77081,8038145
77082,32392559
77083,26725424
77084,79400405
77085,13681516
77086,17574560
77087,17113942
77088,28973989
77089,34256692
77090,21296208
77091,18607980
77092,19694684
77093,31151363
77094,29369640
77095,39946098
77096,15541629
77098,4598122
77099,16106316
77201,117996
77301,48964224
77302,150091841
77303,160168281
77304,98198537
77306,106988825
77316,326835657
77318,99343622
77320,823379783
77326,6169197
77327,823293044
77328,420105090
77331,396546972
77334,37109013
77335,94698107
77336,101133423
77338,68723359
77339,44111781
77340,563659409
77342,352350
77345,21976667
77346,44999402
77350,6832563
77351,1738903614
77354,195949587
77355,147863955
77356,337088502
77357,162323874
77358,320711514
77359,135960160
77360,85164630
77362,21379552
77363,179554107
